id	Protein IDs	Majority Protein IDs	Protein Descriptions	Proteins	Peptides	Razor + unique Peptides	Unique Peptides	Peptides run01	Peptides run02	Peptides run03	Peptides run04	Peptides run05	Peptides run06	Razor + unique Peptides run01	Razor + unique Peptides run02	Razor + unique Peptides run03	Razor + unique Peptides run04	Razor + unique Peptides run05	Razor + unique Peptides run06	Unique Peptides run01	Unique Peptides run02	Unique Peptides run03	Unique Peptides run04	Unique Peptides run05	Unique Peptides run06	Sequence Coverage [%]	Mol. Weight [kDa]	Sequence Length	PEP	Sequence Coverage run01 [%]	Sequence Coverage run02 [%]	Sequence Coverage run03 [%]	Sequence Coverage run04 [%]	Sequence Coverage run05 [%]	Sequence Coverage run06 [%]	Intensity	Intensity run01	Intensity run02	Intensity run03	Intensity run04	Intensity run05	Intensity run06
2561	YKR042W	YKR042W	>YKR042W UTH1 SGDID:S000001750, Chr XI from 519527-520624, Verified ORF, Mitochondrial outer membrane and cell wall localized SUN family member involved in cell wall biogenesis and required for mitochondrial autophagy; involved in the oxidative stress res	1	4	4	4	4	3	4	3	4	4	4	3	4	3	4	4	4	3	4	3	4	4	17	36.955	365	9.11E-92	17	14.8	17	14.8	17	17	6456200000	959410000	1081800000	1176700000	843130000	1164900000	1230300000
2562	YKR043C	YKR043C	>YKR043C YKR043C SGDID:S000001751, Chr XI from 521712-520897, reverse complement, Verified ORF, Metal-independent fructose 1,6-bisphosphatase, may play a role in gluconeogenesis under metal-limiting conditions; green fluorescent protein (GFP)-fusion prote	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	14	31.022	271	1.17E-136	14	14	14	14	14	14	7398600000	945270000	1505700000	1082800000	1013900000	1261100000	1589700000
2563	YKR046C	YKR046C	>YKR046C PET10 SGDID:S000001754, Chr XI from 525074-524223, reverse complement, Verified ORF, Protein of unknown function that co-purifies with lipid particles; expression pattern suggests a role in respiratory growth; computational analysis of large-scal	1	15	15	15	15	15	14	14	14	15	15	15	14	14	14	15	15	15	14	14	14	15	62.2	31.246	283	0	62.2	62.2	60.1	59.4	58.7	62.2	52289000000	6991800000	8430100000	8987200000	5961900000	9826700000	12091000000
2564	YKR048C	YKR048C	>YKR048C NAP1 SGDID:S000001756, Chr XI from 526640-525387, reverse complement, Verified ORF, Protein that interacts with mitotic cyclin Clb2p; required for the regulation of microtubule dynamics during mitosis; controls bud morphogenesis; involved in the 	1	12	12	12	11	9	12	11	12	12	11	9	12	11	12	12	11	9	12	11	12	12	39.3	47.884	417	1.28E-193	37.6	32.6	39.3	37.6	39.3	39.3	17407000000	2497800000	1993900000	2829200000	2391000000	3140200000	4554400000
2565	YKR049C	YKR049C	>YKR049C FMP46 SGDID:S000001757, Chr XI from 527231-526830, reverse complement, Verified ORF, Putative redox protein containing a thioredoxin fold; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies	1	4	4	4	4	4	4	4	4	3	4	4	4	4	4	3	4	4	4	4	4	3	29.3	15.65	133	7.12E-32	29.3	29.3	29.3	29.3	29.3	20.3	1821500000	269930000	284310000	368360000	300920000	314860000	283110000
2566	YKR052C	YKR052C	>YKR052C MRS4 SGDID:S000001760, Chr XI from 533464-532550, reverse complement, Verified ORF, Iron transporter that mediates Fe2+ transport across the inner mitochondrial membrane; mitochondrial carrier family member, similar to and functionally redundant 	1	1	1	1	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	3.9	33.307	304	6.00E-06	0	3.9	0	3.9	0	0	96564000	NA	48363000	NA	48201000	NA	NA
2567	YKR055W	YKR055W	>YKR055W RHO4 SGDID:S000001763, Chr XI from 548216-549091, Verified ORF, Non-essential small GTPase of the Rho/Rac subfamily of Ras-like proteins, likely to be involved in the establishment of cell polarity	1	2	2	2	2	2	2	2	1	1	2	2	2	2	1	1	2	2	2	2	1	1	11.7	32.185	291	1.80E-38	11.7	11.7	11.7	11.7	3.8	3.8	567810000	83267000	54694000	88997000	70625000	151430000	118800000
2568	YKR056W	YKR056W	>YKR056W TRM2 SGDID:S000001764, Chr XI from 549448-551367, Verified ORF, tRNA methyltransferase, 5-methylates the uridine residue at position 54 of tRNAs and may also have a role in tRNA stabilization or maturation; endo-exonuclease with a role in DNA rep	1	18	18	18	11	13	14	16	13	14	11	13	14	16	13	14	11	13	14	16	13	14	40.7	72.851	639	9.60E-225	23.8	28	30.5	35.5	29.1	31.9	11711000000	1391000000	2264700000	1559500000	1587400000	2316900000	2591100000
2569	YKR060W;REV__YBR055C	YKR060W	>YKR060W UTP30 SGDID:S000001768, Chr XI from 556518-557342, Verified ORF, Subunit of U3-containing 90S preribosome complex involved in production of 18S rRNA and assembly of small ribosomal subunit	2	8	8	8	6	8	6	6	6	6	6	8	6	6	6	6	6	8	6	6	6	6	24.8	31.615	274	1.11E-42	18.6	24.8	22.6	20.1	16.4	20.8	4314000000	647180000	970430000	582680000	390320000	782120000	941250000
2570	YKR062W	YKR062W	>YKR062W TFA2 SGDID:S000001770, Chr XI from 559666-560652, Verified ORF, TFIIE small subunit, involved in RNA polymerase II transcription initiation	1	18	17	17	17	17	16	13	18	15	16	16	15	12	17	14	16	16	15	12	17	14	64.6	36.985	328	2.79E-101	61.6	62.5	59.1	49.1	64.6	54.9	12191000000	1525800000	2299500000	1628800000	1223200000	3080900000	2433000000
2571	YKR063C	YKR063C	>YKR063C LAS1 SGDID:S000001771, Chr XI from 562297-560789, reverse complement, Verified ORF, Essential nuclear protein possibly involved in bud formation and morphogenesis; mutants require the SSD1-v allele for viability	1	5	5	5	5	3	5	4	5	2	5	3	5	4	5	2	5	3	5	4	5	2	11.8	59.351	502	1.06E-16	11.8	6.8	11.8	9	11.8	5.4	1448600000	604110000	128790000	266560000	119480000	171220000	158390000
2572	YKR065C	YKR065C	>YKR065C PAM17 SGDID:S000001773, Chr XI from 565892-565299, reverse complement, Verified ORF, Constituent of the Translocase of the Inner Mitochondrial membrane (TIM23 complex); proposed alternatively to be a component of the import motor (PAM complex) or	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	24.9	21.968	197	0	24.9	24.9	24.9	24.9	24.9	24.9	13426000000	1076700000	2470100000	2445900000	1550600000	3442300000	2440500000
2573	YKR066C	YKR066C	>YKR066C CCP1 SGDID:S000001774, Chr XI from 567198-566113, reverse complement, Verified ORF, Mitochondrial cytochrome-c peroxidase; degrades reactive oxygen species in mitochondria, involved in the response to oxidative stress	1	14	14	14	13	12	11	13	13	14	13	12	11	13	13	14	13	12	11	13	13	14	46	40.352	361	2.45E-200	38.8	33.8	31.9	38.8	38.8	46	22832000000	2549700000	4756100000	2830900000	2620100000	4109500000	5965700000
2574	YKR067W	YKR067W	>YKR067W GPT2 SGDID:S000001775, Chr XI from 567918-570149, Verified ORF, Glycerol-3-phosphate/dihydroxyacetone phosphate dual substrate-specific sn-1 acyltransferase located in lipid particles and the ER; involved in the stepwise acylation of glycerol-3-p	1	14	14	14	8	8	9	6	9	9	8	8	9	6	9	9	8	8	9	6	9	9	20.3	83.644	743	4.55E-52	11.7	14.1	13.9	8.3	14.1	14.3	3296800000	546130000	571800000	592070000	141560000	668350000	776920000
2575	YKR068C;REV__YLR290C	YKR068C	>YKR068C BET3 SGDID:S000001776, Chr XI from 570909-570328, reverse complement, Verified ORF, Hydrophilic protein that acts in conjunction with SNARE proteins in targeting and fusion of ER to Golgi transport vesicles; component of the TRAPP (transport prot	2	5	5	5	1	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	24.4	22.129	193	8.56E-06	4.1	7.3	7.3	7.8	9.3	12.4	986540000	133990000	127950000	162450000	151530000	206040000	204580000
2576	YKR069W	YKR069W	>YKR069W MET1 SGDID:S000001777, Chr XI from 571612-573393, Verified ORF, S-adenosyl-L-methionine uroporphyrinogen III transmethylase, involved in the biosynthesis of siroheme, a prosthetic group used by sulfite reductase; required for sulfate assimilation	1	6	6	6	2	4	3	3	2	5	2	4	3	3	2	5	2	4	3	3	2	5	10.5	66.124	593	7.15E-19	4.7	7.6	5.9	6.2	4.7	8.8	7865800000	983440000	1331600000	1018900000	1005300000	1577300000	1949200000
2577	YKR070W	YKR070W	>YKR070W YKR070W SGDID:S000001778, Chr XI from 573574-574632, Uncharacterized ORF, Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies	1	6	6	6	4	3	5	6	5	5	4	3	5	6	5	5	4	3	5	6	5	5	19	39.406	352	3.59E-39	13.1	11.4	15.1	19	17	17.3	2305900000	289050000	405140000	364970000	424940000	508000000	313820000
2578	YKR071C	YKR071C	>YKR071C DRE2 SGDID:S000001779, Chr XI from 575980-574934, reverse complement, Verified ORF, Conserved component of an early step in the cytosolic Fe-S protein assembly (CIA) machinery; contains an Fe-S cluster that receives electrons from NADPH via the a	1	15	15	15	14	14	14	15	15	11	14	14	14	15	15	11	14	14	14	15	15	11	57.2	38.542	348	5.08E-281	53.4	53.4	53.4	57.2	57.2	38.5	29036000000	4508300000	4223900000	4550400000	3410200000	7102100000	5241000000
2579	YKR072C	YKR072C	>YKR072C SIS2 SGDID:S000001780, Chr XI from 578123-576435, reverse complement, Verified ORF, Negative regulatory subunit of protein phosphatase 1 Ppz1p and also a subunit of the phosphopantothenoylcysteine decarboxylase (PPCDC; Cab3p, Sis2p, Vhs3p) comple	1	15	15	15	11	12	10	14	11	11	11	12	10	14	11	11	11	12	10	14	11	11	32.2	62.477	562	1.70E-157	24.6	23.8	21	30.8	22.6	21.7	9558400000	740170000	935360000	3480400000	1838700000	1094400000	1469300000
2580	YKR074W	YKR074W	>YKR074W AIM29 SGDID:S000001782, Chr XI from 579209-579676, Verified ORF, Putative protein of unknown function; epitope-tagged protein localizes to the cytoplasm; YKR074W is not an essential gene; null mutant displays elevated frequency of mitochondrial g	1	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	38.1	18.436	155	1.17E-26	38.1	38.1	38.1	38.1	38.1	38.1	7056700000	709180000	928330000	1201800000	1121500000	981940000	2113900000
2581	YKR076W	YKR076W	>YKR076W ECM4 SGDID:S000001784, Chr XI from 582283-583395, Verified ORF, Omega class glutathione transferase; not essential; similar to Ygr154cp; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm	1	9	9	9	7	7	7	7	9	7	7	7	7	7	9	7	7	7	7	7	9	7	29.7	43.273	370	5.34E-48	25.7	22.2	25.7	25.7	29.7	25.7	2487800000	250780000	381350000	748040000	209680000	413250000	484740000
2582	YKR077W	YKR077W	>YKR077W MSA2 SGDID:S000001785, Chr XI from 583653-584744, Verified ORF, Putative transcriptional activator, that interacts with G1-specific transcription factor, MBF and G1-specific promoters; ortholog of Msa2p, an MBF and SBF activator that regulates G1	1	2	2	2	2	2	2	1	1	1	2	2	2	1	1	1	2	2	2	1	1	1	7.2	39.861	363	1.26E-05	7.2	7.2	7.2	2.8	2.8	2.8	10911000000	2511300000	13166000	2234300000	2819600000	1570300000	1762000000
2583	YKR078W	YKR078W	>YKR078W YKR078W SGDID:S000001786, Chr XI from 584952-586709, Verified ORF, Cytoplasmic protein of unknown function, has similarity to Vps5p; potential Cdc28p substrate; contains a Phox homology (PX) domain and specifically binds phosphatidylinositol 3-ph	1	8	8	8	4	5	4	5	7	6	4	5	4	5	7	6	4	5	4	5	7	6	15.2	68.281	585	3.02E-18	7.2	9.6	7.2	9.6	13.7	11.3	2111200000	478180000	566040000	112680000	459100000	327110000	168110000
2584	YKR079C	YKR079C	>YKR079C TRZ1 SGDID:S000001787, Chr XI from 589305-586789, reverse complement, Verified ORF, tRNA 3-end processing endonuclease tRNase Z; also localized to mitochondria and interacts genetically with Rex2 exonuclease; homolog of the human candidate prost	1	16	15	15	11	11	11	10	9	12	11	11	11	9	9	12	11	11	11	9	9	12	21.8	96.815	838	7.94E-106	15.9	15.2	16	13.5	12.2	17.5	4446500000	616330000	860520000	585130000	370330000	803930000	1210300000
2585	YKR080W	YKR080W	>YKR080W MTD1 SGDID:S000001788, Chr XI from 590395-591357, Verified ORF, NAD-dependent 5,10-methylenetetrahydrafolate dehydrogenase, plays a catalytic role in oxidation of cytoplasmic one-carbon units; expression is regulated by Bas1p and Bas2p, repressed	1	16	16	15	12	14	13	14	12	13	12	14	13	14	12	13	11	13	12	13	11	12	63.8	36.239	320	3.20E-160	41.6	55.6	50.3	51.9	50.6	56.2	11209000000	1264500000	2141500000	1285000000	1267700000	2168300000	3082300000
2586	YKR081C	YKR081C	>YKR081C RPF2 SGDID:S000001789, Chr XI from 592540-591506, reverse complement, Verified ORF, Essential protein involved in the processing of pre-rRNA and the assembly of the 60S ribosomal subunit; interacts with ribosomal protein L11; localizes predominan	1	14	14	13	14	13	13	14	14	13	14	13	13	14	14	13	13	12	12	13	13	12	46.5	39.598	344	5.56E-117	46.5	43.6	44.8	46.5	46.5	44.2	28613000000	5205700000	4799900000	4047200000	3553800000	6310700000	4696200000
2587	YKR082W;YDR218C	YKR082W	>YKR082W NUP133 SGDID:S000001790, Chr XI from 592825-596298, Verified ORF, Subunit of the Nup84p subcomplex of the nuclear pore complex (NPC), localizes to both sides of the NPC, required to establish a normal nucleocytoplasmic concentration gradient of t	2	26	26	26	23	22	21	22	23	21	23	22	21	22	23	21	23	22	21	22	23	21	24.5	133.32	1157	6.97E-179	21.9	22.2	19.4	20.3	20.9	20.2	15289000000	2066400000	2852900000	2973800000	1813300000	2791800000	2791400000
2588	YKR083C	YKR083C	>YKR083C DAD2 SGDID:S000001791, Chr XI from 596822-596421, reverse complement, Verified ORF, Essential subunit of the Dam1 complex (aka DASH complex), couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregati	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	15	15.071	133	2.94E-08	15	15	15	15	15	15	323530000	43300000	30159000	59096000	35240000	81308000	74432000
2589	YKR084C	YKR084C	>YKR084C HBS1 SGDID:S000001792, Chr XI from 598890-597055, reverse complement, Verified ORF, GTPase with similarity to translation release factors; together with binding partner Dom34p, facilitates ribosomal subunit dissociation and peptidyl-tRNA release 	1	14	14	14	10	8	11	13	13	13	10	8	11	13	13	13	10	8	11	13	13	13	30.9	68.729	611	2.72E-171	23.4	19.3	25.5	29.8	28.5	28.5	6391800000	1097500000	727560000	915020000	945970000	1516200000	1189500000
2590	YKR085C	YKR085C	>YKR085C MRPL20 SGDID:S000001793, Chr XI from 599681-599094, reverse complement, Verified ORF, Mitochondrial ribosomal protein of the large subunit	1	6	6	6	5	6	5	5	6	5	5	6	5	5	6	5	5	6	5	5	6	5	36.4	22.392	195	1.65E-15	29.7	36.4	29.7	29.7	36.4	29.7	4677700000	441720000	741520000	903730000	690190000	969580000	930980000
2591	YKR086W	YKR086W	>YKR086W PRP16 SGDID:S000001794, Chr XI from 599857-603072, Verified ORF, RNA helicase in the DEAH-box family involved in the second catalytic step of splicing, exhibits ATP-dependent RNA unwinding activity	1	3	3	3	2	2	3	3	3	2	2	2	3	3	3	2	2	2	3	3	3	2	3.5	121.65	1071	1.82E-09	2.3	2.3	3.5	3.5	3.5	2.3	260090000	19857000	22140000	50889000	23622000	81881000	61706000
2592	YKR087C;REV__YDL199C	YKR087C	>YKR087C OMA1 SGDID:S000001795, Chr XI from 604232-603195, reverse complement, Verified ORF, Metalloendopeptidase of the mitochondrial inner membrane, involved in turnover of membrane-embedded proteins; member of a family of predicted membrane-bound metal	2	4	4	4	3	1	3	3	4	3	3	1	3	3	4	3	3	1	3	3	4	3	13.9	39.328	345	9.86E-18	12.2	6.4	12.2	11.9	13.9	12.2	1357300000	80738000	50575000	125630000	102450000	877930000	120000000
2593	YKR088C	YKR088C	>YKR088C TVP38 SGDID:S000001796, Chr XI from 605418-604405, reverse complement, Verified ORF, Integral membrane protein localized to late Golgi vesicles along with the v-SNARE Tlg2p; required for asymmetric localization of Kar9p during mitosis; GFP-fusion	1	3	3	3	3	2	3	3	3	3	3	2	3	3	3	3	3	2	3	3	3	3	13.1	38.311	337	2.19E-13	13.1	10.4	13.1	13.1	13.1	13.1	1723100000	252120000	351080000	268470000	231960000	256510000	362910000
2594	YKR089C	YKR089C	>YKR089C TGL4 SGDID:S000001797, Chr XI from 608365-605633, reverse complement, Verified ORF, Multifunctional triacylglycerol lipase, steryl ester hydrolase, and Ca2+-independent phospholipase A2; catalyzes acyl-CoA dependent acylation of LPA to PA; requir	1	6	6	6	4	3	4	5	6	5	4	3	4	5	6	5	4	3	4	5	6	5	8	102.72	910	8.82E-22	5.2	3.7	5.9	6.8	8	6.5	856370000	65452000	76073000	113440000	154570000	212660000	234190000
2595	YKR090W	YKR090W	>YKR090W PXL1 SGDID:S000001798, Chr XI from 608946-611066, Verified ORF, LIM domain-containing protein that localizes to sites of polarized growth, required for selection and/or maintenance of polarized growth sites, may modulate signaling by the GTPases 	1	11	11	11	8	9	8	10	10	10	8	9	8	10	10	10	8	9	8	10	10	10	18.8	79.433	706	2.61E-29	14.3	15.2	14.2	16.9	17.3	17.7	10822000000	1103000000	1334500000	2504500000	1476900000	2114100000	2289100000
2596	YKR091W	YKR091W	>YKR091W SRL3 SGDID:S000001799, Chr XI from 611525-612265, Verified ORF, Cytoplasmic protein that, when overexpressed, suppresses the lethality of a rad53 null mutation; potential Cdc28p substrate	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.9	27.465	246	1.77E-22	4.9	4.9	4.9	4.9	4.9	4.9	705140000	86658000	68441000	65185000	76426000	266990000	141430000
2597	YKR092C	YKR092C	>YKR092C SRP40 SGDID:S000001800, Chr XI from 613885-612665, reverse complement, Verified ORF, Nucleolar, serine-rich protein with a role in preribosome assembly or transport; may function as a chaperone of small nucleolar ribonucleoprotein particles (snoR	1	6	6	6	6	5	6	6	6	6	6	5	6	6	6	6	6	5	6	6	6	6	18.2	41.015	406	1.38E-155	18.2	16	18.2	18.2	18.2	18.2	16448000000	1500000000	3511400000	1582000000	1149400000	5576800000	3128100000
2598	YKR093W	YKR093W	>YKR093W PTR2 SGDID:S000001801, Chr XI from 615730-617535, Verified ORF, Integral membrane peptide transporter, mediates transport of di- and tri-peptides; conserved protein that contains 12 transmembrane domains; PTR2 expression is regulated by the N-end	1	7	6	6	6	7	6	4	6	6	5	6	5	3	5	5	5	6	5	3	5	5	12.5	68.043	601	2.26E-71	10.6	12.5	10.6	6.8	11.3	11.3	1920000000	217650000	265080000	272200000	185130000	444040000	535920000
2599	YKR095W	YKR095W	>YKR095W MLP1 SGDID:S000001803, Chr XI from 619805-625432, Verified ORF, Myosin-like protein associated with the nuclear envelope, connects the nuclear pore complex with the nuclear interior; involved with Tel1p in telomere length control; involved with P	1	73	73	71	58	49	58	58	56	58	58	49	58	58	56	58	56	47	57	57	54	57	46.8	218.45	1875	0	37.8	30.6	37.7	35.9	36.1	35.7	27210000000	3378900000	5030000000	3790600000	3549200000	5067900000	6393600000
2600	YKR095W-A	YKR095W-A	>YKR095W-A PCC1 SGDID:S000028512, Chr XI from 625864-625901,625977-626205, Verified ORF, Proposed transcription factor involved in the expression of genes regulated by alpha-factor and galactose; component of the EKC/KEOPS protein complex with Kae1p, Gon7	1	5	5	5	2	4	4	3	5	4	2	4	4	3	5	4	2	4	4	3	5	4	50	9.9924	88	5.92E-32	34.1	50	50	36.4	50	50	2067600000	66770000	255280000	271820000	232460000	314240000	927040000
2601	YKR096W;YIL151C	YKR096W	>YKR096W YKR096W SGDID:S000001804, Chr XI from 626793-630380, Verified ORF, Protein of unknown function that may interact with ribosomes, based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and cyt	2	6	6	6	2	2	3	3	3	3	2	2	3	3	3	3	2	2	3	3	3	3	6	137.49	1195	2.26E-15	2.3	1.3	4	3.3	3.1	3.1	505350000	33947000	56574000	85917000	64370000	99254000	165290000
2602	YKR099W	YKR099W	>YKR099W BAS1 SGDID:S000001807, Chr XI from 635851-638286, Verified ORF, Myb-related transcription factor involved in regulating basal and induced expression of genes of the purine and histidine biosynthesis pathways; also involved in regulation of meioti	1	7	7	7	4	5	6	4	7	6	4	5	6	4	7	6	4	5	6	4	7	6	11.2	89.603	811	7.13E-100	6	6.9	9.2	5.9	11.2	10.4	3609100000	138990000	164860000	256040000	166060000	313720000	2569500000
2603	YKR100C	YKR100C	>YKR100C SKG1 SGDID:S000001808, Chr XI from 639968-638901, reverse complement, Verified ORF, Transmembrane protein with a role in cell wall polymer composition; localizes on the inner surface of the plasma membrane at the bud and in the daughter cell	1	7	7	7	5	6	4	4	6	6	5	6	4	4	6	6	5	6	4	4	6	6	22.5	39.829	355	1.22E-38	16.3	19.4	13.2	13.5	18.9	19.4	1088600000	183520000	197760000	152630000	121600000	226050000	207030000
2604	YKR104W	YKR104W	>YKR104W YKR104W SGDID:S000001812, Chr XI from 656836-657756, Verified ORF, Putative transporter of the multidrug resistance-associated protein (MRP) subfamily; contains a stop codon in S288C; adjacent ORFs YKR103W and YKR104W are merged in different stra	1	2	1	1	2	2	1	1	2	2	1	1	0	0	1	1	1	1	0	0	1	1	6.2	34.652	306	6.76E-07	6.2	6.2	3.6	3.6	6.2	6.2	62310000	9559200	32185000	NA	NA	9094000	11471000
2605	YLL001W	YLL001W	>YLL001W DNM1 SGDID:S000003924, Chr XII from 147890-150163, Verified ORF, Dynamin-related GTPase required for mitochondrial fission and morphology; assembles on the cytoplasmic face of mitochondrial tubules at sites at which division will occur; also part	1	22	22	22	18	16	21	19	20	19	18	16	21	19	20	19	18	16	21	19	20	19	31.6	84.971	757	7.67E-158	26.6	22.5	30.5	27.1	28.7	27.5	16774000000	3437200000	2035300000	2828600000	2160400000	3506300000	2806500000
2606	YLL002W	YLL002W	>YLL002W RTT109 SGDID:S000003925, Chr XII from 146291-147601, Verified ORF, Histone acetyltransferase critical for cell survival in the presence of DNA damage during S phase; acetylates H3-K56 and H3-K9; involved in non-homologous end joining and in regul	1	1	1	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	2.3	50.095	436	0.00043081	2.3	0	0	0	2.3	0	68926000	15779000	NA	NA	NA	53147000	NA
